algorithm,purity,macro_f1,weighted_f1,accuracy,homogeneity,completeness,v_measure,nmi,ami,ari,fowlkes_mallows,bcubed_precision,bcubed_recall,bcubed_f1,divergence,runtime,params,method,dataset
digits_balance_lists_n_clusters_cfg1,0.3,0.1388888888888889,0.1388888888888889,0.3,0.32550099470691785,0.6838026448876342,0.44105347957242746,0.4410534795724275,0.12736268950555102,0.06557377049180328,0.20942695414584778,0.22380952380952376,0.75,0.3447432762836185,0.4999999999999999,0.473264217376709,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg1,0.3,0.1388888888888889,0.1388888888888889,0.3,0.32550099470691785,0.6838026448876342,0.44105347957242746,0.4410534795724275,0.12736268950555102,0.06557377049180328,0.20942695414584778,0.22380952380952376,0.75,0.3447432762836185,0.4999999999999999,0.2812802791595459,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",max_prob_clusters,digits
digits_match_class_distribution_cfg1,0.35,0.21111111111111108,0.21111111111111108,0.35,0.35773693403041645,0.6645001524941458,0.4650902424684982,0.4650902424684982,0.08781561388726083,0.04730368968779565,0.17712297710801905,0.2619047619047619,0.7,0.3811881188118812,0.52,0.15950942039489746,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",match_class_distribution,digits
digits_chimera_cfg1,0.3,0.1388888888888889,0.1388888888888889,0.3,0.32550099470691785,0.6838026448876342,0.44105347957242746,0.4410534795724275,0.12736268950555102,0.06557377049180328,0.20942695414584778,0.22380952380952376,0.75,0.3447432762836185,0.4999999999999999,0.21596360206604004,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",chimera,digits
digits_menu_cfg1,0.45,0.3142857142857142,0.3142857142857142,0.45,0.4772756218496937,0.7254601775818709,0.575761455751493,0.5757614557514928,0.1494464642193662,0.09523809523809523,0.20795009796401454,0.35666666666666674,0.7,0.4725552050473187,0.6200000000000001,0.16575956344604492,"{'random_state': 42, 'n_estimators': 5, 'max_depth': 2}",menu,digits
digits_select_clusters_cfg2,0.4,0.36666666666666664,0.36666666666666664,0.4,0.43979400086720377,0.6461686328429214,0.5233717615163098,0.5233717615163098,-0.04549372560844681,-0.021505376344086023,0.09035079029052512,0.36999999999999994,0.6,0.4577319587628865,0.51,0.28890061378479004,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",select_clusters,digits
digits_balance_lists_n_clusters_cfg2,0.3,0.19190476190476188,0.19190476190476188,0.3,0.31389530984084213,0.5983331165440513,0.4117695822085421,0.41176958220854215,-0.00711685286411034,-0.003352891869237217,0.12350804543889272,0.2533333333333333,0.65,0.36457564575645757,0.42500000000000004,0.5804939270019531,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg2,0.25,0.1519047619047619,0.1519047619047619,0.25,0.283792310274444,0.5409521331932015,0.37228030292952163,0.37228030292952163,-0.07472695507317119,-0.03520536462699078,0.08233869695926181,0.22000000000000003,0.6,0.32195121951219513,0.41000000000000003,0.5084235668182373,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",max_prob_clusters,digits
digits_match_class_distribution_cfg2,0.3,0.19190476190476188,0.19190476190476188,0.3,0.31389530984084213,0.5983331165440513,0.4117695822085421,0.41176958220854215,-0.00711685286411034,-0.003352891869237217,0.12350804543889272,0.2533333333333333,0.65,0.36457564575645757,0.42500000000000004,0.2985386848449707,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",match_class_distribution,digits
digits_chimera_cfg2,0.3,0.19190476190476188,0.19190476190476188,0.3,0.31389530984084213,0.5983331165440513,0.4117695822085421,0.41176958220854215,-0.00711685286411034,-0.003352891869237217,0.12350804543889272,0.2533333333333333,0.65,0.36457564575645757,0.42500000000000004,0.2786686420440674,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",chimera,digits
digits_menu_cfg2,0.3,0.22333333333333333,0.22333333333333333,0.3,0.33812281309285636,0.5840308772276125,0.4282890481578235,0.4282890481578235,-0.06346189091409181,-0.030222222222222223,0.08528028654224416,0.2699999999999999,0.6,0.3724137931034482,0.45,0.34590578079223633,"{'random_state': 42, 'n_estimators': 10, 'max_depth': 4}",menu,digits
digits_select_clusters_cfg3,0.4,0.3685714285714285,0.3685714285714285,0.4,0.494124503685616,0.7010394522340824,0.5796707132665173,0.5796707132665174,0.06991689982556057,0.03908045977011494,0.14999999999999997,0.38750000000000007,0.65,0.4855421686746989,0.6200000000000002,0.42722058296203613,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",select_clusters,digits
digits_balance_lists_n_clusters_cfg3,0.35,0.2785714285714286,0.2785714285714286,0.35,0.44129712596891163,0.6196042963112547,0.5154665446907817,0.5154665446907817,-0.056493248535798846,-0.037283621837549935,0.055048188256318034,0.3166666666666667,0.55,0.401923076923077,0.6000000000000001,0.7521066665649414,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg3,0.35,0.2852380952380952,0.2852380952380952,0.35,0.46402150411921783,0.6877016096862819,0.5541407157445067,0.5541407157445067,0.06358143268248197,0.036076662908680945,0.14815943949743843,0.3375,0.65,0.44430379746835447,0.6100000000000001,0.6908836364746094,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",max_prob_clusters,digits
digits_match_class_distribution_cfg3,0.4,0.33190476190476187,0.33190476190476187,0.4,0.4827623146104629,0.7277308443908436,0.5804593346754652,0.5804593346754652,0.13373637391500914,0.0752212389380531,0.19518001458970666,0.37083333333333335,0.7,0.4848249027237354,0.615,0.4175724983215332,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",match_class_distribution,digits
digits_chimera_cfg3,0.35,0.2785714285714286,0.2785714285714286,0.35,0.44129712596891163,0.6196042963112547,0.5154665446907817,0.5154665446907817,-0.056493248535798846,-0.037283621837549935,0.055048188256318034,0.3166666666666667,0.55,0.401923076923077,0.6000000000000001,0.46997642517089844,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",chimera,digits
digits_menu_cfg3,0.4,0.31904761904761897,0.31904761904761897,0.4,0.44717262228329563,0.6499634010612433,0.529826443132754,0.5298264431327538,0.00792195242474989,0.004987531172069825,0.10540925533894598,0.3366666666666667,0.6,0.43131672597864773,0.595,0.41895604133605957,"{'random_state': 42, 'n_estimators': 15, 'max_depth': 6}",menu,digits
digits_select_clusters_cfg4,0.6,0.5277777777777778,0.5277777777777778,0.5,0.674112686428612,0.7367861612542131,0.7040574160255558,0.7040574160255558,0.07259733249345289,0.046822742474916385,0.12909944487358055,0.5785714285714285,0.6,0.5890909090909091,0.73,0.6377999782562256,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",select_clusters,digits
digits_balance_lists_n_clusters_cfg4,0.55,0.5,0.5,0.5,0.6461426266193143,0.7045731432091943,0.6740940641515065,0.6740940641515065,-0.005097582219412071,-0.0037735849056603774,0.07071067811865475,0.5166666666666667,0.55,0.5328125,0.7300000000000002,0.9290058612823486,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg4,0.55,0.45666666666666667,0.45666666666666667,0.45,0.6387640052032226,0.7519426518102189,0.6907479697909943,0.6907479697909944,0.12590799031476382,0.07252440725244072,0.17038855027411942,0.5375,0.65,0.588421052631579,0.7100000000000002,0.8611369132995605,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",max_prob_clusters,digits
digits_match_class_distribution_cfg4,0.55,0.48666666666666664,0.48666666666666664,0.5,0.6274018161280696,0.7764683558808865,0.6940209520208207,0.6940209520208205,0.1976232671085679,0.11451398135818908,0.22019275302527214,0.5208333333333333,0.7,0.5972696245733787,0.7050000000000001,0.6167252063751221,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",match_class_distribution,digits
digits_chimera_cfg4,0.55,0.48666666666666664,0.48666666666666664,0.5,0.6274018161280696,0.7764683558808865,0.6940209520208207,0.6940209520208205,0.1976232671085679,0.11451398135818908,0.22019275302527214,0.5208333333333333,0.7,0.5972696245733787,0.7050000000000001,0.6666364669799805,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",chimera,digits
digits_menu_cfg4,0.55,0.47380952380952374,0.47380952380952374,0.5,0.5918121238009022,0.7107692176083651,0.6458588447920163,0.6458588447920163,0.05096905529770573,0.03389830508474576,0.12171612389003691,0.4866666666666667,0.6,0.5374233128834356,0.685,0.6284162998199463,"{'random_state': 42, 'n_estimators': 20, 'max_depth': 8}",menu,digits
digits_select_clusters_cfg5,0.55,0.5277777777777779,0.5277777777777779,0.5,0.6139066872958158,0.7182457573034452,0.6619901127953493,0.6619901127953493,0.04811288024758536,0.03003003003003003,0.11952286093343936,0.5285714285714286,0.6,0.5620253164556962,0.6900000000000001,0.6840269565582275,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",select_clusters,digits
digits_balance_lists_n_clusters_cfg5,0.55,0.5571428571428572,0.5571428571428572,0.55,0.6747425010840047,0.713507735096631,0.6935838816010708,0.6935838816010708,0.015694826261301798,0.012987012987012988,0.07905694150420949,0.52,0.55,0.5345794392523365,0.7650000000000001,1.212432861328125,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg5,0.45,0.37333333333333335,0.37333333333333335,0.4,0.5484550065040283,0.7224345922395284,0.623536252680303,0.6235362526803029,0.09130434782608368,0.05236907730673317,0.15811388300841894,0.4375,0.65,0.5229885057471264,0.6600000000000001,0.9870026111602783,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",max_prob_clusters,digits
digits_match_class_distribution_cfg5,0.45,0.37333333333333335,0.37333333333333335,0.4,0.5484550065040283,0.7224345922395284,0.623536252680303,0.6235362526803029,0.09130434782608368,0.05236907730673317,0.15811388300841894,0.4375,0.65,0.5229885057471264,0.6600000000000001,0.6580288410186768,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",match_class_distribution,digits
digits_chimera_cfg5,0.45,0.3677777777777778,0.3677777777777778,0.4,0.5423384990878665,0.692498047495462,0.6082883645436761,0.6082883645436761,0.030778665032956565,0.019525801952580194,0.11359236684941296,0.42857142857142855,0.6,0.5,0.66,0.841252326965332,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",chimera,digits
digits_menu_cfg5,0.45,0.37333333333333335,0.37333333333333335,0.4,0.5484550065040283,0.7224345922395284,0.623536252680303,0.6235362526803029,0.09130434782608368,0.05236907730673317,0.15811388300841894,0.4375,0.65,0.5229885057471264,0.6600000000000001,0.7180821895599365,"{'random_state': 42, 'n_estimators': 25, 'max_depth': 10}",menu,digits
digits_select_clusters_cfg6,0.55,0.5277777777777779,0.5277777777777779,0.5,0.6139066872958158,0.7182457573034452,0.6619901127953493,0.6619901127953493,0.04811288024758536,0.03003003003003003,0.11952286093343936,0.5285714285714286,0.6,0.5620253164556962,0.6900000000000001,0.9401447772979736,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",select_clusters,digits
digits_balance_lists_n_clusters_cfg6,0.4,0.3071428571428571,0.3071428571428571,0.4,0.5242275032520141,0.7132846765417893,0.6043147715180087,0.6043147715180088,0.11445118161271038,0.08199121522693997,0.17616606585441102,0.37,0.65,0.4715686274509804,0.675,1.4744176864624023,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg6,0.35,0.24714285714285716,0.24714285714285716,0.35,0.43391850455281983,0.7060906930265161,0.5375146415437722,0.5375146415437722,0.11625910065184797,0.06492146596858639,0.18856180831641267,0.3075,0.7,0.42729528535980155,0.5950000000000001,1.1300454139709473,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",max_prob_clusters,digits
digits_match_class_distribution_cfg6,0.45,0.37333333333333335,0.37333333333333335,0.4,0.5484550065040283,0.7224345922395284,0.623536252680303,0.6235362526803029,0.09130434782608343,0.05236907730673317,0.15811388300841894,0.4375,0.65,0.5229885057471264,0.6600000000000003,0.9127657413482666,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",match_class_distribution,digits
digits_chimera_cfg6,0.35,0.24714285714285716,0.24714285714285716,0.35,0.43391850455281983,0.7060906930265161,0.5375146415437722,0.5375146415437722,0.11625910065184797,0.06492146596858639,0.18856180831641267,0.3075,0.7,0.42729528535980155,0.5950000000000001,0.8632698059082031,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",chimera,digits
digits_menu_cfg6,0.35,0.24666666666666667,0.24666666666666667,0.35,0.4541624401457728,0.7510821664929963,0.5660482653985771,0.5660482653985771,0.17926692360851135,0.09706774519716886,0.23063280200722128,0.3208333333333333,0.75,0.4494163424124513,0.6100000000000001,0.8895716667175293,"{'random_state': 42, 'n_estimators': 30, 'max_depth': None}",menu,digits
digits_select_clusters_cfg7,0.75,0.5966666666666667,0.5966666666666667,0.55,0.8080198135264581,0.7703909826974621,0.7887568682004362,0.7887568682004362,0.16505108587961934,0.14323607427055704,0.19069251784911848,0.7083333333333333,0.6,0.6496815286624203,0.8250000000000002,0.9004125595092773,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",select_clusters,digits
digits_balance_lists_n_clusters_cfg7,0.2,0.06666666666666667,0.06666666666666667,0.2,0.18061799739838877,0.6000000000000004,0.2776538557917111,0.2776538557917111,0.07486356839566362,0.027906976744186046,0.19999999999999998,0.16000000000000006,0.8,0.2666666666666668,0.3,1.8178496360778809,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg7,0.2,0.06666666666666667,0.06666666666666667,0.2,0.18061799739838877,0.6000000000000004,0.2776538557917111,0.2776538557917111,0.07486356839566362,0.027906976744186046,0.19999999999999998,0.16000000000000006,0.8,0.2666666666666668,0.3,1.2400074005126953,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",max_prob_clusters,digits
digits_match_class_distribution_cfg7,0.4,0.3066666666666667,0.3066666666666667,0.35,0.41508962975739355,0.8213113498645919,0.5514680589060517,0.5514680589060517,0.19616137225407182,0.06636885768985322,0.2459549291242073,0.3794871794871795,0.85,0.5247132429614181,0.51,0.9433941841125488,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",match_class_distribution,digits
digits_chimera_cfg7,0.2,0.06857142857142857,0.06857142857142857,0.2,0.11166725584024008,0.38204888752657046,0.17282137292890706,0.17282137292890706,-0.05636575014317788,-0.020134228187919462,0.13046561461068842,0.1375,0.7,0.22985074626865676,0.24,0.943878173828125,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",chimera,digits
digits_menu_cfg7,0.4,0.2777777777777778,0.2777777777777778,0.4,0.44066731131351894,0.7092833278596936,0.5436024232695034,0.5436024232695035,0.12381996643970529,0.07166123778501629,0.19289712886816485,0.32023809523809527,0.7,0.4394399066511086,0.5899999999999999,1.0049684047698975,"{'random_state': 42, 'n_estimators': 35, 'max_depth': 2}",menu,digits
digits_select_clusters_cfg8,0.65,0.5738095238095239,0.5738095238095239,0.55,0.734948500216801,0.7771726828529353,0.7554710615358009,0.7554710615358008,0.2061901538243752,0.15725806451612903,0.22360679774997896,0.64,0.65,0.6449612403100775,0.7800000000000002,1.1115427017211914,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",select_clusters,digits
digits_balance_lists_n_clusters_cfg8,0.55,0.5566666666666666,0.5566666666666666,0.55,0.7177108148272638,0.7259593016737471,0.7218114941639185,0.7218114941639184,0.04381503762309483,0.042440318302387266,0.09534625892455924,0.55,0.55,0.55,0.8000000000000003,1.982027292251587,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg8,0.35,0.24714285714285716,0.24714285714285716,0.35,0.43391850455281983,0.7060906930265161,0.5375146415437722,0.5375146415437722,0.11625910065184797,0.06492146596858639,0.18856180831641267,0.3075,0.7,0.42729528535980155,0.5950000000000001,1.4063746929168701,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",max_prob_clusters,digits
digits_match_class_distribution_cfg8,0.5,0.40444444444444444,0.40444444444444444,0.45,0.6099231196367545,0.7715261186214057,0.6812723973037738,0.6812723973037738,0.2034482730285764,0.13142857142857142,0.2309401076758503,0.4761904761904763,0.7,0.5668016194331984,0.7200000000000002,1.1531953811645508,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",match_class_distribution,digits
digits_chimera_cfg8,0.35,0.24714285714285716,0.24714285714285716,0.35,0.43391850455281983,0.7060906930265161,0.5375146415437722,0.5375146415437722,0.11625910065184797,0.06492146596858639,0.18856180831641267,0.3075,0.7,0.42729528535980155,0.5950000000000001,1.1626863479614258,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",chimera,digits
digits_menu_cfg8,0.4,0.32999999999999996,0.32999999999999996,0.4,0.4842654397121709,0.7628865211815555,0.5924531864837527,0.5924531864837527,0.18900153991819627,0.10082304526748971,0.23312620206007845,0.3708333333333333,0.75,0.4962825278810408,0.6200000000000001,1.2574069499969482,"{'random_state': 42, 'n_estimators': 40, 'max_depth': 4}",menu,digits
digits_select_clusters_cfg9,0.6,0.5666666666666667,0.5666666666666667,0.55,0.6762456261857127,0.7624251110866976,0.7167541999833,0.7167541999833,0.16775921394964918,0.11703958691910499,0.19781414201873607,0.5833333333333333,0.65,0.6148648648648648,0.7400000000000002,1.3496828079223633,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",select_clusters,digits
digits_balance_lists_n_clusters_cfg9,0.7,0.6966666666666667,0.6966666666666667,0.7,0.8080198135264582,0.8173062011158314,0.8126364781837031,0.8126364781837031,0.35599718068767283,0.3448275862068966,0.38138503569823695,0.6833333333333333,0.7,0.691566265060241,0.8350000000000002,1.9757843017578125,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg9,0.35,0.24714285714285716,0.24714285714285716,0.35,0.43391850455281983,0.7060906930265161,0.5375146415437722,0.5375146415437722,0.11625910065184797,0.06492146596858639,0.18856180831641267,0.3075,0.7,0.42729528535980155,0.5950000000000001,1.5164408683776855,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",max_prob_clusters,digits
digits_match_class_distribution_cfg9,0.6,0.4866666666666667,0.4866666666666667,0.5,0.6762456261857126,0.7373983495192837,0.70549928721663,0.7054992872166299,0.10092272065539509,0.08064516129032258,0.14907119849998596,0.5583333333333333,0.6,0.5784172661870505,0.7550000000000002,1.302690029144287,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",match_class_distribution,digits
digits_chimera_cfg9,0.35,0.24714285714285716,0.24714285714285716,0.35,0.43391850455281983,0.7060906930265161,0.5375146415437722,0.5375146415437722,0.11625910065184797,0.06492146596858639,0.18856180831641267,0.3075,0.7,0.42729528535980155,0.5950000000000001,1.3466088771820068,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",chimera,digits
digits_menu_cfg9,0.4,0.3288888888888889,0.3288888888888889,0.4,0.4572751820476634,0.716852283080942,0.5583699691604032,0.5583699691604032,0.11956425326938595,0.06492146596858639,0.18856180831641267,0.3571428571428571,0.7,0.47297297297297297,0.59,1.283050537109375,"{'random_state': 42, 'n_estimators': 45, 'max_depth': 6}",menu,digits
digits_select_clusters_cfg10,0.65,0.6166666666666667,0.6166666666666667,0.55,0.7290730039024169,0.7290730039024169,0.7290730039024169,0.7290730039024169,0.028409090909073252,0.02336448598130841,0.08451542547285167,0.65,0.55,0.5958333333333333,0.7700000000000002,1.3880095481872559,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",select_clusters,digits
digits_balance_lists_n_clusters_cfg10,0.35,0.24047619047619045,0.24047619047619045,0.35,0.44129712596891163,0.6768172700220874,0.5342521608482651,0.5342521608482651,0.07609851337678175,0.04884004884004884,0.1559625734730109,0.3033333333333333,0.65,0.4136363636363636,0.6150000000000001,2.1610844135284424,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg10,0.3,0.21333333333333332,0.21333333333333332,0.3,0.41668081916328276,0.6641370943660562,0.5120810546404008,0.5120810546404009,0.052912909400212316,0.03040173724212812,0.14467284665112362,0.2875,0.65,0.3986666666666666,0.5900000000000001,1.703118085861206,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",max_prob_clusters,digits
digits_match_class_distribution_cfg10,0.6,0.4866666666666667,0.4866666666666667,0.5,0.6762456261857126,0.7373983495192837,0.70549928721663,0.7054992872166299,0.10092272065539509,0.08064516129032258,0.14907119849998596,0.5583333333333333,0.6,0.5784172661870505,0.7550000000000002,1.4505202770233154,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",match_class_distribution,digits
digits_chimera_cfg10,0.35,0.24714285714285716,0.24714285714285716,0.35,0.43391850455281983,0.7060906930265161,0.5375146415437722,0.5375146415437722,0.11625910065184797,0.06492146596858639,0.18856180831641267,0.3075,0.7,0.42729528535980155,0.5950000000000001,1.4556102752685547,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",chimera,digits
digits_menu_cfg10,0.4,0.3288888888888889,0.3288888888888889,0.4,0.4572751820476634,0.716852283080942,0.5583699691604032,0.5583699691604032,0.11956425326938595,0.06492146596858639,0.18856180831641267,0.3571428571428571,0.7,0.47297297297297297,0.59,1.4916155338287354,"{'random_state': 42, 'n_estimators': 50, 'max_depth': 8}",menu,digits
digits_select_clusters_cfg11,0.75,0.6333333333333334,0.6333333333333334,0.55,0.8193820026016112,0.751513565034485,0.783981701376701,0.7839817013767009,0.06557377049177861,0.05830903790087463,0.10540925533894598,0.75,0.55,0.6346153846153847,0.8200000000000003,1.589817762374878,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",select_clusters,digits
digits_balance_lists_n_clusters_cfg11,0.4,0.2411111111111111,0.2411111111111111,0.4,0.459408121804764,0.79232869971642,0.5815954816226856,0.5815954816226856,0.24855755739661045,0.14450261780104712,0.282842712474619,0.3202380952380952,0.8,0.4573857598299681,0.615,2.3632538318634033,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg11,0.4,0.24380952380952384,0.24380952380952384,0.4,0.48276231461046293,0.8424122851698281,0.6137831267099482,0.6137831267099482,0.3096515791590256,0.17391304347826086,0.32288592281010975,0.3358333333333334,0.85,0.481447645818693,0.635,1.7499072551727295,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",max_prob_clusters,digits
digits_match_class_distribution_cfg11,0.7,0.5333333333333334,0.5333333333333334,0.55,0.7852954353761519,0.8130080903010406,0.7989115108368181,0.7989115108368181,0.32838574997559833,0.27415730337078653,0.3265986323710904,0.6666666666666667,0.7,0.6829268292682927,0.8200000000000002,1.5199642181396484,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",match_class_distribution,digits
digits_chimera_cfg11,0.4,0.24380952380952384,0.24380952380952384,0.4,0.48276231461046293,0.8424122851698281,0.6137831267099482,0.6137831267099482,0.3096515791590256,0.17391304347826086,0.32288592281010975,0.3358333333333334,0.85,0.481447645818693,0.635,1.6425061225891113,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",chimera,digits
digits_menu_cfg11,0.45,0.2944444444444444,0.2944444444444444,0.4,0.5008733104463152,0.7689319935296061,0.6066087641961238,0.6066087641961238,0.20541363174891827,0.1172566371681416,0.24397501823713333,0.38690476190476186,0.75,0.5104712041884817,0.63,1.5631022453308105,"{'random_state': 42, 'n_estimators': 55, 'max_depth': 10}",menu,digits
digits_select_clusters_cfg12,0.75,0.6333333333333334,0.6333333333333334,0.55,0.8193820026016112,0.751513565034485,0.783981701376701,0.7839817013767009,0.06557377049177861,0.05830903790087463,0.10540925533894598,0.75,0.55,0.6346153846153847,0.8200000000000003,1.6514151096343994,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",select_clusters,digits
digits_balance_lists_n_clusters_cfg12,0.35,0.19999999999999998,0.19999999999999998,0.35,0.4126972515042215,0.6955783662522448,0.5180359025478042,0.5180359025478043,0.12303556418050159,0.0752212389380531,0.19518001458970666,0.275,0.7,0.3948717948717949,0.5900000000000001,2.6000149250030518,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg12,0.3,0.1819047619047619,0.1819047619047619,0.3,0.39245331591126853,0.684824570339656,0.49896443039898536,0.4989644303989854,0.1044173929722299,0.05864509605662285,0.18450624160577703,0.27083333333333337,0.7,0.39055793991416315,0.565,1.9483771324157715,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",max_prob_clusters,digits
digits_match_class_distribution_cfg12,0.7,0.5900000000000001,0.5900000000000001,0.6,0.7852954353761519,0.7884362244209877,0.7868626957696468,0.7868626957696467,0.2510360160068747,0.22842639593908629,0.27386127875258304,0.6666666666666667,0.65,0.6582278481012658,0.8200000000000003,1.731956958770752,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",match_class_distribution,digits
digits_chimera_cfg12,0.35,0.20666666666666664,0.20666666666666664,0.35,0.4354216296545277,0.7833668345757283,0.5597277521718191,0.5597277521718191,0.22843157030595804,0.12307692307692308,0.2683281572999748,0.2958333333333333,0.8,0.43193916349809885,0.6000000000000001,1.745471715927124,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",chimera,digits
digits_menu_cfg12,0.4,0.2901731601731602,0.2901731601731602,0.4,0.44469217972594227,0.7471216687111597,0.55753532955727,0.5575353295572699,0.16806986221332113,0.08653846153846154,0.223606797749979,0.33666666666666667,0.75,0.4647239263803681,0.575,1.8010520935058594,"{'random_state': 42, 'n_estimators': 60, 'max_depth': None}",menu,digits
digits_select_clusters_cfg13,0.75,0.6538095238095238,0.6538095238095238,0.6,0.783792310274444,0.7649617764897921,0.7742625678157111,0.774262567815711,0.1426605533123638,0.11214953271028037,0.1690308509457033,0.7033333333333333,0.6,0.6475703324808184,0.8000000000000003,1.8843152523040771,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",select_clusters,digits
digits_balance_lists_n_clusters_cfg13,0.2,0.06666666666666667,0.06666666666666667,0.2,0.18061799739838877,0.6000000000000004,0.2776538557917111,0.2776538557917111,0.07486356839566362,0.027906976744186046,0.19999999999999998,0.16000000000000006,0.8,0.2666666666666668,0.3,2.5959763526916504,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",balance_lists_n_clusters,digits
digits_max_prob_clusters_cfg13,0.2,0.06666666666666667,0.06666666666666667,0.2,0.18061799739838877,0.6000000000000004,0.2776538557917111,0.2776538557917111,0.07486356839566362,0.027906976744186046,0.19999999999999998,0.16000000000000006,0.8,0.2666666666666668,0.3,2.041098117828369,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",max_prob_clusters,digits
digits_match_class_distribution_cfg13,0.25,0.12857142857142856,0.12857142857142856,0.25,0.26956087508832255,0.6912298098326596,0.3878649436343164,0.38786494363431645,0.10648411958752194,0.04040404040404041,0.20952908873087345,0.21666666666666665,0.8,0.3409836065573771,0.42000000000000004,1.659733533859253,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",match_class_distribution,digits
digits_chimera_cfg13,0.2,0.06857142857142857,0.06857142857142857,0.2,0.11166725584024008,0.38204888752657046,0.17282137292890706,0.17282137292890706,-0.05636575014317788,-0.020134228187919462,0.13046561461068842,0.1375,0.7,0.22985074626865676,0.24,1.6768913269042969,"{'random_state': 42, 'n_estimators': 65, 'max_depth': 2}",chimera,digits
